# TEST CONFIGURATION BEGIN
# FileStream(filename='INSECTS-abrupt_balanced_norm.csv', target_idx=-1, n_targets=1, cat_features=None)
# [HT] HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=100000, max_time=10000, metrics=['accuracy'], n_wait=1, output_file='op.txt', pretrain_size=1000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT]
32011,0.545724,1.000000
32012,0.545707,0.000000
32013,0.545689,0.000000
32014,0.545704,1.000000
32015,0.545718,1.000000
32016,0.545733,1.000000
32017,0.545748,1.000000
32018,0.545762,1.000000
32019,0.545745,0.000000
32020,0.545759,1.000000
32021,0.545774,1.000000
32022,0.545756,0.000000
32023,0.545739,0.000000
32024,0.545721,0.000000
32025,0.545704,0.000000
32026,0.545718,1.000000
32027,0.545701,0.000000
32028,0.545715,1.000000
32029,0.545730,1.000000
32030,0.545712,0.000000
32031,0.545695,0.000000
32032,0.545709,1.000000
32033,0.545692,0.000000
32034,0.545674,0.000000
32035,0.545657,0.000000
32036,0.545671,1.000000
32037,0.545686,1.000000
32038,0.545701,1.000000
32039,0.545683,0.000000
32040,0.545698,1.000000
32041,0.545712,1.000000
32042,0.545727,1.000000
32043,0.545742,1.000000
32044,0.545756,1.000000
32045,0.545771,1.000000
32046,0.545753,0.000000
32047,0.545736,0.000000
32048,0.545750,1.000000
32049,0.545765,1.000000
32050,0.545780,1.000000
32051,0.545794,1.000000
32052,0.545809,1.000000
32053,0.545823,1.000000
32054,0.545806,0.000000
32055,0.545820,1.000000
32056,0.545835,1.000000
32057,0.545850,1.000000
32058,0.545864,1.000000
32059,0.545879,1.000000
32060,0.545894,1.000000
32061,0.545876,0.000000
32062,0.545858,0.000000
32063,0.545873,1.000000
32064,0.545888,1.000000
32065,0.545902,1.000000
32066,0.545885,0.000000
32067,0.545867,0.000000
32068,0.545882,1.000000
32069,0.545864,0.000000
32070,0.545879,1.000000
32071,0.545861,0.000000
32072,0.545876,1.000000
32073,0.545890,1.000000
32074,0.545905,1.000000
32075,0.545888,0.000000
32076,0.545902,1.000000
32077,0.545885,0.000000
32078,0.545867,0.000000
32079,0.545882,1.000000
32080,0.545896,1.000000
32081,0.545879,0.000000
32082,0.545893,1.000000
32083,0.545876,0.000000
32084,0.545890,1.000000
32085,0.545873,0.000000
32086,0.545887,1.000000
32087,0.545870,0.000000
32088,0.545884,1.000000
32089,0.545899,1.000000
32090,0.545881,0.000000
32091,0.545896,1.000000
32092,0.545911,1.000000
32093,0.545893,0.000000
32094,0.545876,0.000000
32095,0.545890,1.000000
32096,0.545905,1.000000
32097,0.545919,1.000000
32098,0.545902,0.000000
32099,0.545884,0.000000
32100,0.545867,0.000000
32101,0.545849,0.000000
32102,0.545864,1.000000
32103,0.545878,1.000000
32104,0.545861,0.000000
32105,0.545875,1.000000
32106,0.545890,1.000000
32107,0.545905,1.000000
32108,0.545919,1.000000
32109,0.545934,1.000000
32110,0.545916,0.000000
32111,0.545931,1.000000
32112,0.545945,1.000000
32113,0.545960,1.000000
32114,0.545975,1.000000
32115,0.545989,1.000000
32116,0.546004,1.000000
32117,0.546018,1.000000
32118,0.546033,1.000000
32119,0.546048,1.000000
32120,0.546062,1.000000
32121,0.546077,1.000000
32122,0.546091,1.000000
32123,0.546106,1.000000
32124,0.546120,1.000000
32125,0.546135,1.000000
32126,0.546150,1.000000
32127,0.546132,0.000000
32128,0.546147,1.000000
32129,0.546161,1.000000
32130,0.546144,0.000000
32131,0.546126,0.000000
32132,0.546109,0.000000
32133,0.546123,1.000000
32134,0.546106,0.000000
32135,0.546088,0.000000
32136,0.546071,0.000000
32137,0.546085,1.000000
32138,0.546068,0.000000
32139,0.546082,1.000000
32140,0.546097,1.000000
32141,0.546111,1.000000
32142,0.546094,0.000000
32143,0.546108,1.000000
32144,0.546123,1.000000
32145,0.546105,0.000000
32146,0.546120,1.000000
32147,0.546102,0.000000
32148,0.546117,1.000000
32149,0.546132,1.000000
32150,0.546146,1.000000
32151,0.546161,1.000000
32152,0.546175,1.000000
32153,0.546190,1.000000
32154,0.546204,1.000000
32155,0.546219,1.000000
32156,0.546234,1.000000
32157,0.546248,1.000000
32158,0.546231,0.000000
32159,0.546245,1.000000
32160,0.546228,0.000000
32161,0.546210,0.000000
32162,0.546225,1.000000
32163,0.546239,1.000000
32164,0.546222,0.000000
32165,0.546204,0.000000
32166,0.546187,0.000000
32167,0.546169,0.000000
32168,0.546152,0.000000
32169,0.546134,0.000000
32170,0.546149,1.000000
32171,0.546131,0.000000
32172,0.546146,1.000000
32173,0.546160,1.000000
32174,0.546143,0.000000
32175,0.546125,0.000000
32176,0.546140,1.000000
32177,0.546122,0.000000
32178,0.546105,0.000000
32179,0.546087,0.000000
32180,0.546070,0.000000
32181,0.546084,1.000000
32182,0.546067,0.000000
32183,0.546049,0.000000
32184,0.546064,1.000000
32185,0.546046,0.000000
32186,0.546061,1.000000
32187,0.546075,1.000000
32188,0.546090,1.000000
32189,0.546105,1.000000
32190,0.546087,0.000000
32191,0.546070,0.000000
32192,0.546084,1.000000
32193,0.546099,1.000000
32194,0.546113,1.000000
32195,0.546096,0.000000
32196,0.546110,1.000000
32197,0.546093,0.000000
32198,0.546107,1.000000
32199,0.546090,0.000000
32200,0.546104,1.000000
32201,0.546087,0.000000
32202,0.546069,0.000000
32203,0.546084,1.000000
32204,0.546098,1.000000
32205,0.546113,1.000000
32206,0.546127,1.000000
32207,0.546142,1.000000
32208,0.546157,1.000000
32209,0.546139,0.000000
32210,0.546154,1.000000
32211,0.546168,1.000000
32212,0.546183,1.000000
32213,0.546165,0.000000
32214,0.546180,1.000000
32215,0.546194,1.000000
32216,0.546209,1.000000
32217,0.546191,0.000000
32218,0.546174,0.000000
32219,0.546188,1.000000
32220,0.546203,1.000000
32221,0.546217,1.000000
32222,0.546200,0.000000
32223,0.546214,1.000000
32224,0.546229,1.000000
32225,0.546211,0.000000
32226,0.546226,1.000000
32227,0.546241,1.000000
32228,0.546255,1.000000
32229,0.546270,1.000000
32230,0.546284,1.000000
32231,0.546267,0.000000
32232,0.546281,1.000000
32233,0.546264,0.000000
32234,0.546278,1.000000
32235,0.546261,0.000000
32236,0.546243,0.000000
32237,0.546258,1.000000
32238,0.546240,0.000000
32239,0.546255,1.000000
32240,0.546269,1.000000
32241,0.546252,0.000000
32242,0.546234,0.000000
32243,0.546249,1.000000
32244,0.546231,0.000000
32245,0.546214,0.000000
32246,0.546196,0.000000
32247,0.546179,0.000000
32248,0.546193,1.000000
32249,0.546208,1.000000
32250,0.546223,1.000000
32251,0.546237,1.000000
32252,0.546252,1.000000
32253,0.546266,1.000000
32254,0.546249,0.000000
32255,0.546263,1.000000
32256,0.546278,1.000000
32257,0.546292,1.000000
32258,0.546307,1.000000
32259,0.546289,0.000000
32260,0.546272,0.000000
32261,0.546286,1.000000
32262,0.546269,0.000000
32263,0.546283,1.000000
32264,0.546298,1.000000
32265,0.546312,1.000000
32266,0.546327,1.000000
32267,0.546341,1.000000
32268,0.546324,0.000000
32269,0.546306,0.000000
32270,0.546321,1.000000
32271,0.546335,1.000000
32272,0.546350,1.000000
32273,0.546332,0.000000
32274,0.546347,1.000000
32275,0.546361,1.000000
32276,0.546376,1.000000
32277,0.546390,1.000000
32278,0.546373,0.000000
32279,0.546355,0.000000
32280,0.546338,0.000000
32281,0.546353,1.000000
32282,0.546367,1.000000
32283,0.546350,0.000000
32284,0.546332,0.000000
32285,0.546347,1.000000
32286,0.546329,0.000000
32287,0.546344,1.000000
32288,0.546326,0.000000
32289,0.546341,1.000000
32290,0.546323,0.000000
32291,0.546338,1.000000
32292,0.546320,0.000000
32293,0.546335,1.000000
32294,0.546349,1.000000
32295,0.546332,0.000000
32296,0.546314,0.000000
32297,0.546329,1.000000
32298,0.546343,1.000000
32299,0.546358,1.000000
32300,0.546340,0.000000
32301,0.546355,1.000000
32302,0.546369,1.000000
32303,0.546384,1.000000
32304,0.546366,0.000000
32305,0.546381,1.000000
32306,0.546363,0.000000
32307,0.546378,1.000000
32308,0.546392,1.000000
32309,0.546407,1.000000
32310,0.546421,1.000000
32311,0.546436,1.000000
32312,0.546418,0.000000
32313,0.546433,1.000000
32314,0.546447,1.000000
32315,0.546462,1.000000
32316,0.546444,0.000000
32317,0.546459,1.000000
32318,0.546473,1.000000
32319,0.546488,1.000000
32320,0.546470,0.000000
32321,0.546485,1.000000
32322,0.546499,1.000000
32323,0.546482,0.000000
32324,0.546496,1.000000
32325,0.546479,0.000000
32326,0.546493,1.000000
32327,0.546476,0.000000
32328,0.546490,1.000000
32329,0.546505,1.000000
32330,0.546488,0.000000
32331,0.546502,1.000000
32332,0.546516,1.000000
32333,0.546531,1.000000
32334,0.546513,0.000000
32335,0.546528,1.000000
32336,0.546542,1.000000
32337,0.546557,1.000000
32338,0.546539,0.000000
32339,0.546554,1.000000
32340,0.546536,0.000000
32341,0.546519,0.000000
32342,0.546502,0.000000
32343,0.546484,0.000000
32344,0.546467,0.000000
32345,0.546449,0.000000
32346,0.546432,0.000000
32347,0.546414,0.000000
32348,0.546429,1.000000
32349,0.546411,0.000000
32350,0.546426,1.000000
32351,0.546440,1.000000
32352,0.546455,1.000000
32353,0.546469,1.000000
32354,0.546484,1.000000
32355,0.546498,1.000000
32356,0.546513,1.000000
32357,0.546527,1.000000
32358,0.546510,0.000000
32359,0.546524,1.000000
32360,0.546507,0.000000
32361,0.546521,1.000000
32362,0.546536,1.000000
32363,0.546550,1.000000
32364,0.546565,1.000000
32365,0.546579,1.000000
32366,0.546594,1.000000
32367,0.546576,0.000000
32368,0.546559,0.000000
32369,0.546541,0.000000
32370,0.546556,1.000000
32371,0.546570,1.000000
32372,0.546553,0.000000
32373,0.546567,1.000000
32374,0.546550,0.000000
32375,0.546564,1.000000
32376,0.546579,1.000000
32377,0.546561,0.000000
32378,0.546576,1.000000
32379,0.546558,0.000000
32380,0.546541,0.000000
32381,0.546523,0.000000
32382,0.546506,0.000000
32383,0.546489,0.000000
32384,0.546503,1.000000
32385,0.546486,0.000000
32386,0.546500,1.000000
32387,0.546515,1.000000
32388,0.546497,0.000000
32389,0.546512,1.000000
32390,0.546526,1.000000
32391,0.546541,1.000000
32392,0.546523,0.000000
32393,0.546538,1.000000
32394,0.546552,1.000000
32395,0.546566,1.000000
32396,0.546581,1.000000
32397,0.546563,0.000000
32398,0.546578,1.000000
32399,0.546561,0.000000
32400,0.546543,0.000000
32401,0.546558,1.000000
32402,0.546572,1.000000
32403,0.546586,1.000000
32404,0.546601,1.000000
32405,0.546615,1.000000
32406,0.546598,0.000000
32407,0.546612,1.000000
32408,0.546627,1.000000
32409,0.546641,1.000000
32410,0.546624,0.000000
32411,0.546638,1.000000
32412,0.546653,1.000000
32413,0.546635,0.000000
32414,0.546650,1.000000
32415,0.546632,0.000000
32416,0.546615,0.000000
32417,0.546629,1.000000
32418,0.546644,1.000000
32419,0.546626,0.000000
32420,0.546609,0.000000
32421,0.546623,1.000000
32422,0.546638,1.000000
32423,0.546652,1.000000
32424,0.546667,1.000000
32425,0.546681,1.000000
32426,0.546696,1.000000
32427,0.546710,1.000000
32428,0.546724,1.000000
32429,0.546739,1.000000
32430,0.546721,0.000000
32431,0.546736,1.000000
32432,0.546750,1.000000
32433,0.546765,1.000000
32434,0.546779,1.000000
32435,0.546762,0.000000
32436,0.546744,0.000000
32437,0.546727,0.000000
32438,0.546710,0.000000
32439,0.546724,1.000000
32440,0.546707,0.000000
32441,0.546721,1.000000
32442,0.546735,1.000000
32443,0.546750,1.000000
32444,0.546732,0.000000
32445,0.546747,1.000000
32446,0.546729,0.000000
32447,0.546744,1.000000
32448,0.546758,1.000000
32449,0.546741,0.000000
32450,0.546755,1.000000
32451,0.546770,1.000000
32452,0.546752,0.000000
32453,0.546735,0.000000
32454,0.546718,0.000000
32455,0.546700,0.000000
32456,0.546715,1.000000
32457,0.546729,1.000000
32458,0.546712,0.000000
32459,0.546694,0.000000
32460,0.546677,0.000000
32461,0.546659,0.000000
32462,0.546674,1.000000
32463,0.546688,1.000000
32464,0.546703,1.000000
32465,0.546717,1.000000
32466,0.546700,0.000000
32467,0.546714,1.000000
32468,0.546729,1.000000
32469,0.546743,1.000000
32470,0.546726,0.000000
32471,0.546740,1.000000
32472,0.546754,1.000000
32473,0.546737,0.000000
32474,0.546720,0.000000
32475,0.546734,1.000000
32476,0.546717,0.000000
32477,0.546731,1.000000
32478,0.546714,0.000000
32479,0.546696,0.000000
32480,0.546711,1.000000
32481,0.546725,1.000000
32482,0.546740,1.000000
32483,0.546754,1.000000
32484,0.546768,1.000000
32485,0.546751,0.000000
32486,0.546765,1.000000
32487,0.546748,0.000000
32488,0.546731,0.000000
32489,0.546713,0.000000
32490,0.546728,1.000000
32491,0.546742,1.000000
32492,0.546725,0.000000
32493,0.546739,1.000000
32494,0.546753,1.000000
32495,0.546768,1.000000
32496,0.546782,1.000000
32497,0.546797,1.000000
32498,0.546811,1.000000
32499,0.546825,1.000000
32500,0.546808,0.000000
32501,0.546822,1.000000
32502,0.546805,0.000000
32503,0.546788,0.000000
32504,0.546802,1.000000
32505,0.546816,1.000000
32506,0.546799,0.000000
32507,0.546782,0.000000
32508,0.546796,1.000000
32509,0.546811,1.000000
32510,0.546825,1.000000
32511,0.546808,0.000000
32512,0.546790,0.000000
32513,0.546805,1.000000
32514,0.546787,0.000000
32515,0.546770,0.000000
32516,0.546784,1.000000
32517,0.546799,1.000000
32518,0.546813,1.000000
32519,0.546796,0.000000
32520,0.546810,1.000000
32521,0.546824,1.000000
32522,0.546839,1.000000
32523,0.546853,1.000000
32524,0.546868,1.000000
32525,0.546882,1.000000
32526,0.546896,1.000000
32527,0.546911,1.000000
32528,0.546925,1.000000
32529,0.546908,0.000000
32530,0.546890,0.000000
32531,0.546905,1.000000
32532,0.546919,1.000000
32533,0.546902,0.000000
32534,0.546916,1.000000
32535,0.546930,1.000000
32536,0.546945,1.000000
32537,0.546959,1.000000
32538,0.546942,0.000000
32539,0.546956,1.000000
32540,0.546971,1.000000
32541,0.546985,1.000000
32542,0.546968,0.000000
32543,0.546982,1.000000
32544,0.546965,0.000000
32545,0.546979,1.000000
32546,0.546993,1.000000
32547,0.547008,1.000000
32548,0.547022,1.000000
32549,0.547036,1.000000
32550,0.547051,1.000000
32551,0.547065,1.000000
32552,0.547080,1.000000
32553,0.547062,0.000000
32554,0.547045,0.000000
32555,0.547059,1.000000
32556,0.547042,0.000000
32557,0.547056,1.000000
32558,0.547071,1.000000
32559,0.547053,0.000000
32560,0.547068,1.000000
32561,0.547082,1.000000
32562,0.547065,0.000000
32563,0.547079,1.000000
32564,0.547062,0.000000
32565,0.547044,0.000000
32566,0.547059,1.000000
32567,0.547041,0.000000
32568,0.547056,1.000000
32569,0.547070,1.000000
32570,0.547084,1.000000
32571,0.547099,1.000000
32572,0.547113,1.000000
32573,0.547127,1.000000
32574,0.547142,1.000000
32575,0.547156,1.000000
32576,0.547170,1.000000
32577,0.547185,1.000000
32578,0.547199,1.000000
32579,0.547213,1.000000
32580,0.547228,1.000000
32581,0.547242,1.000000
32582,0.547225,0.000000
32583,0.547239,1.000000
32584,0.547222,0.000000
32585,0.547204,0.000000
32586,0.547219,1.000000
32587,0.547233,1.000000
32588,0.547216,0.000000
32589,0.547198,0.000000
32590,0.547213,1.000000
32591,0.547227,1.000000
32592,0.547241,1.000000
32593,0.547224,0.000000
32594,0.547238,1.000000
32595,0.547253,1.000000
32596,0.547267,1.000000
32597,0.547281,1.000000
32598,0.547296,1.000000
32599,0.547278,0.000000
32600,0.547293,1.000000
32601,0.547307,1.000000
32602,0.547321,1.000000
32603,0.547304,0.000000
32604,0.547318,1.000000
32605,0.547333,1.000000
32606,0.547347,1.000000
32607,0.547361,1.000000
32608,0.547344,0.000000
32609,0.547327,0.000000
32610,0.547341,1.000000
32611,0.547324,0.000000
32612,0.547338,1.000000
32613,0.547352,1.000000
32614,0.547335,0.000000
32615,0.547318,0.000000
32616,0.547301,0.000000
32617,0.547315,1.000000
32618,0.547329,1.000000
32619,0.547343,1.000000
32620,0.547326,0.000000
32621,0.547309,0.000000
32622,0.547292,0.000000
32623,0.547306,1.000000
32624,0.547320,1.000000
32625,0.547303,0.000000
32626,0.547317,1.000000
32627,0.547300,0.000000
32628,0.547283,0.000000
32629,0.547297,1.000000
32630,0.547311,1.000000
32631,0.547325,1.000000
32632,0.547308,0.000000
32633,0.547323,1.000000
32634,0.547337,1.000000
32635,0.547320,0.000000
32636,0.547302,0.000000
32637,0.547317,1.000000
32638,0.547299,0.000000
32639,0.547314,1.000000
32640,0.547328,1.000000
32641,0.547342,1.000000
32642,0.547356,1.000000
32643,0.547371,1.000000
32644,0.547353,0.000000
32645,0.547368,1.000000
32646,0.547382,1.000000
32647,0.547365,0.000000
32648,0.547379,1.000000
32649,0.547362,0.000000
32650,0.547376,1.000000
32651,0.547390,1.000000
32652,0.547405,1.000000
32653,0.547419,1.000000
32654,0.547402,0.000000
32655,0.547416,1.000000
32656,0.547430,1.000000
32657,0.547413,0.000000
32658,0.547396,0.000000
32659,0.547378,0.000000
32660,0.547393,1.000000
32661,0.547407,1.000000
32662,0.547421,1.000000
32663,0.547404,0.000000
32664,0.547418,1.000000
32665,0.547401,0.000000
32666,0.547384,0.000000
32667,0.547366,0.000000
32668,0.547349,0.000000
32669,0.547363,1.000000
32670,0.547346,0.000000
32671,0.547329,0.000000
32672,0.547312,0.000000
32673,0.547326,1.000000
32674,0.547340,1.000000
32675,0.547323,0.000000
32676,0.547306,0.000000
32677,0.547320,1.000000
32678,0.547334,1.000000
32679,0.547348,1.000000
32680,0.547363,1.000000
32681,0.547345,0.000000
32682,0.547360,1.000000
32683,0.547374,1.000000
32684,0.547357,0.000000
32685,0.547340,0.000000
32686,0.547322,0.000000
32687,0.547337,1.000000
32688,0.547351,1.000000
32689,0.547365,1.000000
32690,0.547379,1.000000
32691,0.547362,0.000000
32692,0.547345,0.000000
32693,0.547359,1.000000
32694,0.547373,1.000000
32695,0.547356,0.000000
32696,0.547370,1.000000
32697,0.547353,0.000000
32698,0.547367,1.000000
32699,0.547382,1.000000
32700,0.547396,1.000000
32701,0.547410,1.000000
32702,0.547393,0.000000
32703,0.547407,1.000000
32704,0.547422,1.000000
32705,0.547436,1.000000
32706,0.547419,0.000000
32707,0.547401,0.000000
32708,0.547416,1.000000
32709,0.547398,0.000000
32710,0.547413,1.000000
32711,0.547395,0.000000
32712,0.547410,1.000000
32713,0.547424,1.000000
32714,0.547438,1.000000
32715,0.547421,0.000000
32716,0.547404,0.000000
32717,0.547386,0.000000
32718,0.547369,0.000000
32719,0.547352,0.000000
32720,0.547335,0.000000
32721,0.547349,1.000000
32722,0.547363,1.000000
32723,0.547346,0.000000
32724,0.547329,0.000000
32725,0.547311,0.000000
32726,0.547326,1.000000
32727,0.547308,0.000000
32728,0.547291,0.000000
32729,0.547305,1.000000
32730,0.547288,0.000000
32731,0.547302,1.000000
32732,0.547317,1.000000
32733,0.547331,1.000000
32734,0.547314,0.000000
32735,0.547296,0.000000
32736,0.547279,0.000000
32737,0.547293,1.000000
32738,0.547308,1.000000
32739,0.547322,1.000000
32740,0.547305,0.000000
32741,0.547288,0.000000
32742,0.547302,1.000000
32743,0.547316,1.000000
32744,0.547330,1.000000
32745,0.547345,1.000000
32746,0.547327,0.000000
32747,0.547310,0.000000
32748,0.547293,0.000000
32749,0.547307,1.000000
32750,0.547321,1.000000
32751,0.547336,1.000000
32752,0.547350,1.000000
32753,0.547333,0.000000
32754,0.547347,1.000000
32755,0.547361,1.000000
32756,0.547375,1.000000
32757,0.547390,1.000000
32758,0.547404,1.000000
32759,0.547387,0.000000
32760,0.547369,0.000000
32761,0.547384,1.000000
32762,0.547366,0.000000
32763,0.547349,0.000000
32764,0.547332,0.000000
32765,0.547315,0.000000
32766,0.547298,0.000000
32767,0.547280,0.000000
32768,0.547263,0.000000
32769,0.547277,1.000000
32770,0.547292,1.000000
32771,0.547274,0.000000
32772,0.547257,0.000000
32773,0.547271,1.000000
32774,0.547254,0.000000
32775,0.547237,0.000000
32776,0.547220,0.000000
32777,0.547234,1.000000
32778,0.547248,1.000000
32779,0.547262,1.000000
32780,0.547245,0.000000
32781,0.547259,1.000000
32782,0.547274,1.000000
32783,0.547256,0.000000
32784,0.547271,1.000000
32785,0.547254,0.000000
32786,0.547236,0.000000
32787,0.547251,1.000000
32788,0.547265,1.000000
32789,0.547248,0.000000
32790,0.547262,1.000000
32791,0.547245,0.000000
32792,0.547259,1.000000
32793,0.547273,1.000000
32794,0.547256,0.000000
32795,0.547270,1.000000
32796,0.547253,0.000000
32797,0.547236,0.000000
32798,0.547250,1.000000
32799,0.547233,0.000000
32800,0.547247,1.000000
32801,0.547261,1.000000
32802,0.547244,0.000000
32803,0.547258,1.000000
32804,0.547272,1.000000
32805,0.547255,0.000000
32806,0.547238,0.000000
32807,0.547252,1.000000
32808,0.547266,1.000000
32809,0.547249,0.000000
32810,0.547264,1.000000
32811,0.547278,1.000000
32812,0.547292,1.000000
32813,0.547275,0.000000
32814,0.547289,1.000000
32815,0.547272,0.000000
32816,0.547255,0.000000
32817,0.547269,1.000000
32818,0.547283,1.000000
32819,0.547297,1.000000
32820,0.547312,1.000000
32821,0.547326,1.000000
32822,0.547309,0.000000
32823,0.547291,0.000000
32824,0.547306,1.000000
32825,0.547320,1.000000
32826,0.547334,1.000000
32827,0.547348,1.000000
32828,0.547362,1.000000
32829,0.547377,1.000000
32830,0.547391,1.000000
32831,0.547405,1.000000
32832,0.547388,0.000000
32833,0.547371,0.000000
32834,0.547354,0.000000
32835,0.547368,1.000000
32836,0.547382,1.000000
32837,0.547396,1.000000
32838,0.547410,1.000000
32839,0.547393,0.000000
32840,0.547407,1.000000
32841,0.547422,1.000000
32842,0.547404,0.000000
32843,0.547387,0.000000
32844,0.547401,1.000000
32845,0.547416,1.000000
32846,0.547430,1.000000
32847,0.547444,1.000000
32848,0.547427,0.000000
32849,0.547441,1.000000
32850,0.547455,1.000000
32851,0.547438,0.000000
32852,0.547452,1.000000
32853,0.547435,0.000000
32854,0.547449,1.000000
32855,0.547432,0.000000
32856,0.547415,0.000000
32857,0.547398,0.000000
32858,0.547412,1.000000
32859,0.547395,0.000000
32860,0.547378,0.000000
32861,0.547360,0.000000
32862,0.547375,1.000000
32863,0.547389,1.000000
32864,0.547403,1.000000
32865,0.547417,1.000000
32866,0.547400,0.000000
32867,0.547414,1.000000
32868,0.547429,1.000000
32869,0.547411,0.000000
32870,0.547394,0.000000
32871,0.547377,0.000000
32872,0.547391,1.000000
32873,0.547405,1.000000
32874,0.547420,1.000000
32875,0.547402,0.000000
32876,0.547417,1.000000
32877,0.547399,0.000000
32878,0.547382,0.000000
32879,0.547396,1.000000
32880,0.547411,1.000000
32881,0.547425,1.000000
32882,0.547439,1.000000
32883,0.547422,0.000000
32884,0.547405,0.000000
32885,0.547419,1.000000
32886,0.547402,0.000000
32887,0.547416,1.000000
32888,0.547399,0.000000
32889,0.547413,1.000000
32890,0.547427,1.000000
32891,0.547410,0.000000
32892,0.547393,0.000000
32893,0.547376,0.000000
32894,0.547390,1.000000
32895,0.547373,0.000000
32896,0.547387,1.000000
32897,0.547401,1.000000
32898,0.547384,0.000000
32899,0.547398,1.000000
32900,0.547412,1.000000
32901,0.547426,1.000000
32902,0.547409,0.000000
32903,0.547424,1.000000
32904,0.547438,1.000000
32905,0.547421,0.000000
32906,0.547403,0.000000
32907,0.547418,1.000000
32908,0.547432,1.000000
32909,0.547415,0.000000
32910,0.547397,0.000000
32911,0.547380,0.000000
32912,0.547394,1.000000
32913,0.547377,0.000000
32914,0.547360,0.000000
32915,0.547343,0.000000
32916,0.547357,1.000000
32917,0.547371,1.000000
32918,0.547386,1.000000
32919,0.547400,1.000000
32920,0.547383,0.000000
32921,0.547397,1.000000
32922,0.547380,0.000000
32923,0.547362,0.000000
32924,0.547345,0.000000
32925,0.547360,1.000000
32926,0.547342,0.000000
32927,0.547357,1.000000
32928,0.547371,1.000000
32929,0.547354,0.000000
32930,0.547336,0.000000
32931,0.547351,1.000000
32932,0.547365,1.000000
32933,0.547379,1.000000
32934,0.547393,1.000000
32935,0.547376,0.000000
32936,0.547359,0.000000
32937,0.547342,0.000000
32938,0.547356,1.000000
32939,0.547370,1.000000
32940,0.547384,1.000000
32941,0.547367,0.000000
32942,0.547381,1.000000
32943,0.547395,1.000000
32944,0.547378,0.000000
32945,0.547392,1.000000
32946,0.547375,0.000000
32947,0.547390,1.000000
32948,0.547404,1.000000
32949,0.547418,1.000000
32950,0.547432,1.000000
32951,0.547415,0.000000
32952,0.547429,1.000000
32953,0.547412,0.000000
32954,0.547395,0.000000
32955,0.547409,1.000000
32956,0.547423,1.000000
32957,0.547437,1.000000
32958,0.547420,0.000000
32959,0.547403,0.000000
32960,0.547417,1.000000
32961,0.547431,1.000000
32962,0.547445,1.000000
32963,0.547460,1.000000
32964,0.547443,0.000000
32965,0.547425,0.000000
32966,0.547440,1.000000
32967,0.547422,0.000000
32968,0.547437,1.000000
32969,0.547419,0.000000
32970,0.547434,1.000000
32971,0.547416,0.000000
32972,0.547399,0.000000
32973,0.547414,1.000000
32974,0.547396,0.000000
32975,0.547379,0.000000
32976,0.547362,0.000000
32977,0.547376,1.000000
32978,0.547390,1.000000
32979,0.547405,1.000000
32980,0.547419,1.000000
32981,0.547433,1.000000
32982,0.547447,1.000000
32983,0.547461,1.000000
32984,0.547475,1.000000
32985,0.547490,1.000000
32986,0.547504,1.000000
32987,0.547487,0.000000
32988,0.547501,1.000000
32989,0.547515,1.000000
32990,0.547498,0.000000
32991,0.547512,1.000000
32992,0.547526,1.000000
32993,0.547540,1.000000
32994,0.547554,1.000000
32995,0.547568,1.000000
32996,0.547583,1.000000
32997,0.547565,0.000000
32998,0.547548,0.000000
32999,0.547562,1.000000
33000,0.547577,1.000000
33001,0.547560,0.000000
33002,0.547542,0.000000
33003,0.547557,1.000000
33004,0.547539,0.000000
33005,0.547554,1.000000
33006,0.547536,0.000000
33007,0.547551,1.000000
33008,0.547534,0.000000
33009,0.547516,0.000000
33010,0.547531,1.000000
33011,0.547545,1.000000
33012,0.547559,1.000000
33013,0.547573,1.000000
33014,0.547587,1.000000
33015,0.547601,1.000000
33016,0.547584,0.000000
33017,0.547567,0.000000
33018,0.547581,1.000000
33019,0.547564,0.000000
33020,0.547578,1.000000
33021,0.547592,1.000000
33022,0.547575,0.000000
33023,0.547589,1.000000
33024,0.547603,1.000000
33025,0.547618,1.000000
33026,0.547632,1.000000
33027,0.547646,1.000000
33028,0.547629,0.000000
33029,0.547643,1.000000
33030,0.547626,0.000000
33031,0.547640,1.000000
33032,0.547654,1.000000
33033,0.547668,1.000000
33034,0.547682,1.000000
33035,0.547665,0.000000
33036,0.547648,0.000000
33037,0.547662,1.000000
33038,0.547676,1.000000
33039,0.547690,1.000000
33040,0.547705,1.000000
33041,0.547719,1.000000
33042,0.547702,0.000000
33043,0.547716,1.000000
33044,0.547699,0.000000
33045,0.547713,1.000000
33046,0.547696,0.000000
33047,0.547678,0.000000
33048,0.547661,0.000000
33049,0.547644,0.000000
33050,0.547658,1.000000
33051,0.547641,0.000000
33052,0.547655,1.000000
33053,0.547638,0.000000
33054,0.547652,1.000000
33055,0.547667,1.000000
33056,0.547681,1.000000
33057,0.547664,0.000000
33058,0.547678,1.000000
33059,0.547661,0.000000
